"HID_PFW","HID_PSS","HID_PEM","MID_PFW","MID_PSS","MID_PEM","LID_PFW","LID_PSS","LID_PEM","OSD_PFW","OSD_PSS","OSD_PEM","CULT_PFW","CULT_PSS","CULT_PEM","PAST_PFW","PAST_PSS","PAST_PEM","GRS_PFW","GRS_PSS","GRS_PEM","DEC_PFW","DEC_PSS","DEC_PEM","EVR_PFW","EVR_PSS","EVR_PEM","MIX_PFW","MIX_PSS","MIX_PEM","SS_PFW","SS_PSS","SS_PEM","PFW_HID","PFW_MID","PFW_LID","PFW_OSD","PFW_CULT","PFW_PAST","PFW_GRS","PFW_DEC","PFW_EVR","PFW_MIX","PFW_SS","PFW_PFW","PFW_PSS","PFW_PEM","PFW_UCS","PFW_BAR","PFW_OW","PFW_PAB","PFW_EAB","PFW_SNOW","PSS_HID","PSS_MID","PSS_LID","PSS_OSD","PSS_CULT","PSS_PAST","PSS_GRS","PSS_DEC","PSS_EVR","PSS_MIX","PSS_SS","PSS_PFW","PSS_PSS","PSS_PEM","PSS_UCS","PSS_BAR","PSS_OW","PSS_PAB","PSS_EAB","PSS_SNOW","PEM_HID","PEM_MID","PEM_LID","PEM_OSD","PEM_CULT","PEM_PAST","PEM_GRS","PEM_DEC","PEM_EVR","PEM_MIX","PEM_SS","PEM_PFW","PEM_PSS","PEM_PEM","PEM_UCS","PEM_BAR","PEM_OW","PEM_PAB","PEM_EAB","PEM_SNOW","UCS_PFW","UCS_PSS","UCS_PEM","BAR_PFW","BAR_PSS","BAR_PEM","OW_PFW","OW_PSS","OW_PEM","PAB_PFW","PAB_PSS","PAB_PEM","EAB_PFW","EAB_PSS","EAB_PEM","SNOW_PFW","SNOW_PSS","SNOW_PEM"
0,1,14,2,12,43,68,55,165,72,139,118,375,1813,2030,30,677,651,55,198,161,116,52,76,145,67,97,36,70,57,105,26,65,386,1198,1805,1721,193,22,1244,0,2,2,232,7642492,72882,35246,124,5301,4628,192,1358,0,97,298,552,701,34,8,248,0,3,1,0,8881,1114567,17175,323,1124,4565,54,245,0,459,1062,1664,1945,250,24,76,2,5,0,2,2080,26033,5320679,3606,5480,102542,4607,319,0,449,500,15547,87,533,1416,880,6808,87551,932,1242,7031,0,0,6,0,0,0
0,2,13,2,11,45,64,52,165,72,137,119,400,1808,2033,30,672,659,51,212,146,121,50,71,146,77,96,32,71,54,96,26,65,369,1206,1798,1736,186,22,1246,0,3,0,225,7643431,72797,35082,127,5289,4667,192,1370,0,94,298,524,677,36,8,250,0,2,0,1,8978,1114410,17183,314,1124,4538,53,242,0,456,1047,1664,1939,241,22,76,2,6,0,3,2083,25916,5319151,3612,5503,102454,4636,318,0,443,504,15585,86,541,1417,880,6916,87484,935,1237,7054,0,0,7,0,0,0
0,2,13,2,10,41,67,48,155,70,137,120,378,1797,2029,37,669,661,59,200,158,109,54,75,143,74,94,28,69,60,105,28,69,371,1214,1800,1752,193,19,1225,0,5,1,221,7645758,72743,34909,128,5320,4682,194,1371,0,97,287,525,693,33,6,250,0,2,0,1,8961,1113773,17154,311,1120,4500,54,240,0,444,1056,1661,1936,254,23,74,2,9,0,3,2066,25962,5321114,3567,5485,102258,4600,320,0,441,501,15521,87,546,1405,869,6913,87543,930,1256,7070,0,0,6,0,0,0
0,1,13,2,11,47,64,55,154,72,137,124,387,1800,2037,33,668,662,55,207,156,119,55,74,165,80,99,35,65,56,107,24,66,376,1218,1826,1731,174,19,1243,0,3,0,236,7641604,72840,35023,132,5305,4661,190,1363,0,104,305,535,688,27,8,248,0,4,0,0,8885,1114293,17114,329,1124,4565,51,238,0,450,1058,1686,1970,247,23,76,2,5,0,4,2086,25950,5320591,3618,5468,102378,4602,319,0,430,493,15641,90,537,1410,886,6921,87417,934,1250,7088,0,0,7,0,0,0
0,1,13,2,8,46,64,58,157,73,137,128,372,1779,2031,28,663,662,55,211,159,117,48,72,151,87,102,34,74,60,113,30,55,383,1210,1808,1735,187,23,1238,0,3,3,218,7644169,72793,35127,128,5313,4636,195,1377,0,103,293,521,691,28,8,250,0,2,0,1,8879,1114860,17113,324,1153,4492,54,243,0,461,1077,1664,1938,263,23,76,2,3,0,4,2085,26128,5321205,3611,5518,102235,4596,321,0,449,496,15594,89,536,1405,889,6863,87255,926,1242,7098,0,0,6,0,0,0
0,2,13,2,10,44,67,51,154,71,132,117,383,1807,2028,30,683,652,59,209,161,123,51,68,156,69,100,25,69,58,117,23,67,374,1211,1839,1720,181,22,1238,0,4,1,224,7644985,72585,35016,138,5310,4670,192,1374,0,97,295,535,706,40,8,247,0,2,0,1,8839,1114354,17279,308,1126,4485,50,242,0,453,1058,1673,1892,240,23,77,2,6,0,4,2094,25942,5321137,3597,5498,102500,4614,320,0,442,494,15634,87,546,1385,878,6904,87440,931,1243,7045,0,0,6,0,0,0
0,2,14,2,10,46,68,47,166,72,134,121,373,1803,2032,37,677,662,64,208,160,116,52,71,153,84,99,31,71,60,105,28,64,379,1208,1811,1752,192,22,1232,0,5,2,229,7644711,72781,34893,139,5331,4692,191,1371,0,100,297,523,664,35,8,249,0,2,0,0,8813,1114641,17109,310,1118,4555,49,245,0,463,1051,1676,1931,249,23,76,2,7,0,7,2106,25818,5321609,3584,5472,102274,4652,316,0,446,493,15561,81,541,1408,896,6880,87309,936,1241,7029,0,0,7,0,0,0
0,1,13,1,12,43,67,56,166,73,132,118,385,1789,2036,30,664,661,55,207,147,112,55,74,154,75,94,38,73,52,118,26,58,372,1219,1828,1710,190,24,1249,0,4,1,222,7643738,72544,35062,134,5340,4676,191,1366,0,99,285,535,669,31,9,254,0,3,0,1,8870,1113729,17115,321,1112,4502,53,242,0,459,1053,1683,1936,252,22,77,2,7,0,6,2071,25953,5321550,3590,5529,102226,4607,316,0,451,512,15569,87,537,1385,891,6822,87522,945,1248,7051,0,0,6,0,0,0
0,1,12,2,10,42,65,51,157,67,141,123,355,1790,2036,31,678,663,66,201,164,118,56,75,164,80,100,31,77,49,106,29,60,367,1206,1788,1721,192,23,1233,0,3,2,234,7644155,72729,34992,131,5302,4678,197,1368,0,99,294,564,694,32,9,253,0,4,0,0,8955,1114156,17084,325,1132,4512,53,242,0,473,1057,1655,1925,251,23,76,2,4,0,8,2080,25917,5319367,3637,5469,102375,4624,317,0,452,512,15609,83,536,1422,895,6913,87392,928,1244,7099,0,0,7,0,0,0
0,2,12,2,10,44,66,55,161,67,134,126,364,1787,2033,30,670,660,56,209,154,115,56,79,157,72,96,32,68,57,116,24,64,391,1217,1816,1725,196,20,1238,0,3,1,232,7643366,72913,35013,125,5289,4645,200,1364,0,100,277,547,703,36,7,246,0,0,0,0,8885,1115215,17175,323,1129,4575,54,244,0,468,1038,1672,1938,247,24,79,2,5,0,3,2074,25884,5320646,3614,5454,102427,4610,317,0,431,511,15580,85,543,1420,883,6919,87412,921,1260,7060,0,0,6,0,0,0
0,2,13,3,11,45,69,54,155,67,133,121,393,1798,2035,22,666,657,69,210,155,124,52,70,159,84,96,34,68,55,113,24,63,376,1198,1825,1736,191,24,1231,0,1,1,210,7641173,72718,35037,129,5271,4667,188,1380,0,92,301,534,692,31,6,257,0,0,0,1,8845,1113712,17217,324,1107,4529,52,243,0,467,1050,1637,1975,249,22,78,2,5,0,6,2095,25925,5321930,3582,5506,102452,4625,319,0,438,507,15604,83,544,1386,874,6857,87554,928,1249,7025,0,0,7,0,0,0
0,1,15,2,10,44,64,56,165,72,133,122,373,1805,2037,26,680,660,51,206,156,113,60,75,157,82,98,37,72,58,106,23,66,378,1244,1837,1745,193,21,1236,0,4,1,231,7645103,72896,34900,130,5323,4628,187,1368,0,100,306,528,685,36,9,250,0,1,0,0,8831,1114227,17074,316,1128,4540,52,242,0,451,1041,1672,1935,253,23,76,2,5,0,4,2087,25816,5322377,3598,5471,102578,4621,319,0,450,505,15601,87,539,1381,872,6882,87518,931,1222,7099,0,0,7,0,0,0
0,1,13,2,10,45,67,49,158,71,134,112,359,1787,2029,27,670,659,62,209,153,110,53,70,152,76,96,33,69,56,98,21,59,367,1228,1787,1704,195,22,1232,0,3,1,212,7645101,72899,35116,130,5313,4651,192,1373,0,101,308,527,698,30,11,253,0,3,0,1,8948,1113741,17064,326,1129,4536,51,243,0,469,1054,1665,1920,249,22,75,2,6,0,3,2069,26018,5319789,3605,5515,102584,4641,316,0,447,504,15610,87,545,1414,882,6863,87348,944,1242,7015,0,0,6,0,0,0
0,2,13,2,12,45,68,51,172,79,132,128,356,1805,2038,28,668,654,54,205,150,124,54,73,151,70,93,38,78,53,111,27,66,379,1204,1837,1689,191,21,1233,0,2,0,238,7645746,72853,35009,127,5289,4641,197,1368,0,96,291,523,676,37,9,250,0,2,0,0,8912,1115276,17176,320,1129,4534,48,247,0,456,1054,1685,1916,250,22,76,2,6,0,2,2087,25965,5319819,3581,5472,102435,4587,320,0,437,498,15631,93,555,1398,870,6868,87245,920,1235,7058,0,0,7,0,0,0
0,2,14,2,12,47,68,49,153,75,136,124,388,1796,2035,35,674,660,66,202,154,119,49,71,170,71,93,31,65,53,108,25,65,379,1183,1822,1745,183,20,1243,0,3,2,214,7644708,72974,34999,132,5273,4629,185,1373,0,105,292,525,705,30,7,253,0,3,0,0,8918,1114676,17090,318,1109,4510,52,241,0,465,1060,1668,1933,246,23,74,2,7,0,5,2094,25975,5320757,3607,5524,102393,4622,319,0,451,511,15605,90,544,1404,883,6824,87441,931,1205,7068,0,0,6,0,0,0
0,2,14,3,11,42,63,57,151,68,131,120,384,1803,2036,23,671,656,54,212,151,112,46,74,144,82,91,36,68,50,108,17,63,369,1204,1834,1737,179,24,1244,0,2,1,225,7643644,72705,34955,132,5318,4637,193,1369,0,102,304,533,691,31,7,247,0,3,0,0,8814,1114886,17185,314,1116,4576,53,245,0,461,1043,1659,1935,254,23,78,2,6,0,5,2064,25939,5321389,3620,5491,102234,4652,316,0,447,500,15564,80,542,1427,867,6871,87466,922,1242,7039,0,0,6,0,0,0
0,2,13,2,11,42,62,54,161,66,126,114,395,1796,2033,33,666,657,49,211,160,121,53,71,154,80,100,31,72,55,109,22,60,378,1209,1820,1746,194,16,1232,0,3,1,237,7642318,72929,35141,134,5340,4676,194,1371,0,91,287,530,689,35,8,252,0,3,0,1,8852,1114674,17157,324,1115,4506,51,246,0,459,1045,1676,1947,248,21,75,2,6,0,6,2087,25863,5321342,3605,5508,102503,4624,316,0,431,489,15623,87,535,1407,879,6822,87507,931,1228,7039,0,0,6,0,0,0
0,1,13,3,11,43,63,52,161,72,131,124,378,1821,2031,26,665,660,54,206,153,134,48,78,155,69,100,37,74,51,107,24,69,378,1231,1819,1736,185,19,1235,0,4,2,219,7643697,72716,34938,127,5269,4657,191,1369,0,101,281,521,680,32,8,255,0,4,0,0,8932,1114284,17189,317,1112,4515,50,241,0,468,1058,1691,1913,263,24,78,2,8,0,5,2081,25925,5321186,3605,5557,102594,4585,314,0,445,506,15592,84,548,1376,889,6917,87528,931,1258,7052,0,0,7,0,0,0
0,2,14,2,11,45,62,56,157,76,136,125,374,1804,2031,30,677,661,53,210,162,111,49,73,148,77,99,40,67,52,115,22,60,389,1230,1802,1737,181,18,1248,0,5,1,210,7644451,72592,35087,128,5329,4645,186,1376,0,100,297,530,683,33,9,255,0,0,0,1,9003,1114577,17091,324,1121,4520,51,239,0,455,1055,1665,1917,256,24,78,2,5,0,4,2081,26035,5319570,3571,5505,102421,4591,319,0,443,499,15634,84,552,1384,889,6831,87482,933,1215,7027,0,0,6,0,0,0
0,2,14,2,12,48,67,51,162,73,131,129,397,1778,2031,25,673,653,58,205,158,128,53,71,143,78,94,32,69,54,104,27,66,364,1205,1790,1725,206,19,1243,0,5,3,235,7641332,72954,35103,136,5328,4650,198,1372,0,102,301,534,703,29,8,246,0,3,0,0,8945,1113640,17103,314,1146,4557,54,244,0,458,1040,1675,1952,247,22,76,2,7,0,5,2100,26069,5321426,3599,5504,102627,4588,319,0,439,497,15629,92,530,1402,886,6876,87478,933,1241,7042,0,0,6,0,0,0
0,2,14,2,11,43,62,53,153,73,133,121,382,1791,2026,24,668,656,72,206,145,105,55,74,154,69,94,31,70,61,110,31,67,376,1216,1794,1721,195,23,1236,0,5,2,206,7643341,72713,34990,129,5257,4676,192,1373,0,103,308,539,710,32,9,249,0,2,0,0,8873,1114113,17177,317,1126,4539,54,244,0,456,1056,1681,1949,246,24,78,2,7,0,4,2103,25957,5320856,3604,5450,102441,4611,316,0,445,491,15568,93,535,1409,873,6933,87426,919,1231,7061,0,0,6,0,0,0
0,2,13,2,11,44,64,55,161,73,133,116,360,1817,2034,34,672,658,60,201,155,121,49,77,155,72,102,42,70,55,113,27,61,388,1218,1836,1716,180,22,1256,0,6,1,217,7643516,72633,35149,129,5311,4663,202,1370,0,101,289,532,676,32,6,249,0,3,1,1,8833,1113674,17089,322,1120,4539,50,240,0,463,1051,1686,1931,250,23,77,2,5,0,4,2086,25976,5321415,3613,5481,102440,4585,322,0,455,490,15605,91,541,1401,881,6883,87362,932,1238,7049,0,0,6,0,0,0
0,1,14,2,11,41,66,54,169,73,131,122,384,1801,2031,30,677,660,66,211,144,114,48,70,151,76,95,30,70,54,117,27,54,369,1231,1814,1746,192,24,1232,0,4,1,225,7645409,72857,34975,129,5296,4664,188,1364,0,97,304,538,691,36,8,256,0,1,0,1,8862,1114679,17210,322,1127,4562,51,244,0,465,1032,1671,1930,250,22,77,2,5,0,2,2102,25983,5320265,3610,5504,102767,4616,318,0,459,496,15590,79,546,1383,872,6855,87404,941,1230,7066,0,0,7,0,0,0
0,1,13,2,10,43,67,52,159,79,131,126,385,1811,2038,33,672,653,45,203,160,116,50,71,145,75,97,35,66,53,108,25,61,366,1210,1815,1714,192,24,1237,0,4,0,231,7646929,72595,35059,131,5334,4669,192,1360,0,100,289,559,691,30,12,252,0,2,0,1,8846,1113488,17190,316,1144,4563,49,241,0,456,1045,1692,1915,244,23,77,2,4,0,3,2092,26064,5321221,3597,5501,102286,4626,318,0,435,505,15587,93,556,1404,866,6922,87298,939,1245,7068,0,0,7,0,0,0
0,1,14,2,11,43,67,53,160,69,135,124,370,1817,2034,34,671,657,54,209,156,123,52,73,152,81,96,29,68,52,113,27,70,366,1207,1791,1702,193,24,1237,0,4,0,215,7644549,72857,35090,135,5301,4631,195,1376,0,105,298,540,672,36,7,258,0,2,1,0,8928,1114076,17162,320,1136,4539,52,243,0,471,1039,1640,1946,247,25,77,2,4,0,6,2088,25882,5321334,3602,5500,102329,4618,319,0,467,508,15605,90,537,1412,896,6841,87572,933,1249,7020,0,0,6,0,0,0
0,1,13,3,11,44,66,55,162,71,137,122,385,1811,2037,33,675,657,53,208,147,123,54,73,153,79,98,32,74,53,116,27,64,376,1205,1814,1714,190,20,1244,0,3,2,245,7642411,72746,35000,134,5280,4662,198,1378,0,102,308,528,685,40,10,249,0,3,0,0,8915,1114418,17335,311,1126,4532,55,241,0,468,1046,1694,1919,253,24,76,2,5,0,6,2101,26038,5319172,3616,5472,102253,4592,314,0,441,496,15634,91,547,1385,879,6873,87365,937,1236,7034,0,0,7,0,0,0
0,2,13,3,11,47,65,49,166,69,132,128,385,1807,2030,33,662,658,58,208,144,118,47,73,156,77,94,36,67,59,100,24,61,374,1230,1798,1740,177,24,1238,0,6,2,226,7645334,72623,35074,128,5316,4668,190,1360,0,99,285,547,705,36,8,256,0,5,0,1,8877,1114842,17140,326,1135,4533,49,241,0,464,1078,1674,1927,255,25,78,2,5,0,4,2067,25972,5319792,3594,5466,102421,4627,312,0,445,488,15633,90,536,1430,895,6839,87343,922,1223,7063,0,0,7,0,0,0
0,1,14,2,10,46,66,50,168,70,125,111,373,1797,2034,29,672,659,48,199,153,122,61,73,158,67,91,35,72,59,112,23,64,372,1189,1816,1733,185,21,1241,0,3,1,238,7645130,72724,35030,132,5319,4656,191,1367,0,100,303,520,664,33,8,255,0,3,0,1,8934,1114663,17098,314,1125,4515,56,243,0,477,1049,1659,1903,247,23,77,2,8,0,2,2124,25975,5321189,3626,5479,102411,4603,319,0,443,495,15583,91,538,1404,899,6865,87448,934,1244,7059,0,0,6,0,0,0
0,2,13,3,11,43,64,54,160,75,131,114,373,1793,2030,27,656,657,63,210,159,112,53,78,146,80,97,36,71,50,115,31,62,382,1192,1834,1703,189,22,1243,0,4,1,217,7644203,72635,34969,130,5332,4680,194,1372,0,97,290,546,672,31,7,255,0,3,0,1,8896,1114094,17208,325,1123,4494,51,245,0,459,1031,1677,1937,242,25,79,2,4,0,6,2076,25874,5319885,3600,5458,102376,4578,321,0,444,500,15588,81,547,1395,885,6854,87689,935,1239,7071,0,0,6,0,0,0
0,1,12,2,12,41,66,57,162,70,131,118,381,1767,2030,30,672,658,57,203,156,125,52,71,164,73,99,38,72,52,109,26,71,366,1214,1794,1755,181,21,1241,0,7,2,215,7645799,72927,35012,131,5339,4650,198,1368,0,99,300,538,707,34,10,252,0,3,0,1,8886,1114096,17288,323,1123,4538,55,240,0,475,1069,1645,1947,247,21,77,2,6,0,5,2119,25893,5321783,3617,5482,102351,4612,316,0,434,499,15646,81,545,1382,883,6900,87641,918,1257,7072,0,0,7,0,0,0
0,1,14,2,11,43,63,53,159,72,133,107,377,1789,2035,29,677,663,62,212,157,125,55,73,152,78,89,38,71,57,103,30,61,374,1210,1822,1694,184,20,1250,0,6,1,211,7643449,72849,34983,132,5316,4632,189,1375,0,101,289,522,705,39,9,249,0,2,0,0,8940,1113656,17072,315,1112,4511,48,244,0,460,1050,1657,1916,248,23,79,2,5,0,4,2094,26013,5321127,3584,5550,102421,4634,319,0,452,502,15591,87,539,1412,895,6839,87564,924,1255,7093,0,0,7,0,0,0
0,2,13,3,11,44,64,48,157,77,145,114,368,1816,2032,32,673,663,47,207,156,114,50,70,154,77,95,34,69,52,115,28,72,371,1218,1804,1744,190,18,1243,0,3,1,228,7641787,72641,35085,127,5350,4652,192,1374,0,102,294,525,685,37,8,253,0,2,0,0,8823,1114101,17149,314,1114,4527,53,240,0,457,1043,1706,1929,249,26,75,2,6,0,3,2081,26012,5320352,3596,5487,102281,4595,315,0,435,499,15607,89,557,1394,877,6882,87475,913,1259,7069,0,0,7,0,0,0
0,2,14,2,11,47,65,50,164,70,130,126,369,1791,2038,31,662,658,63,207,164,123,56,69,153,78,99,30,74,56,112,22,71,370,1195,1783,1738,176,21,1246,0,2,1,219,7644789,72726,34941,134,5268,4655,196,1368,0,99,297,534,683,28,9,251,0,1,0,0,8821,1114542,17080,303,1117,4538,57,240,0,454,1055,1657,1963,251,23,78,2,5,0,4,2068,25861,5320360,3572,5499,102354,4588,316,0,439,488,15551,92,545,1413,887,6898,87499,922,1248,7064,0,0,6,0,0,0
0,1,13,3,10,45,63,55,155,69,137,124,381,1814,2040,29,680,657,57,204,159,102,53,69,138,77,96,41,70,54,105,23,66,373,1216,1803,1713,196,16,1238,0,4,1,222,7645449,72652,35040,134,5297,4650,189,1359,0,99,290,538,688,26,8,251,0,2,0,1,8882,1114053,17038,314,1120,4554,53,242,0,462,1045,1667,1927,247,24,77,2,8,0,5,2115,26050,5321493,3595,5508,102405,4618,315,0,453,506,15627,91,539,1383,882,6909,87462,914,1239,7055,0,0,7,0,0,0
0,2,13,2,10,43,65,53,163,65,139,111,378,1812,2032,34,663,660,67,208,150,121,52,76,142,85,93,35,70,63,116,27,67,383,1205,1814,1745,198,22,1263,0,6,0,214,7643953,73035,35171,134,5336,4657,198,1373,0,104,305,524,683,35,11,251,0,3,0,0,8928,1114532,17109,322,1128,4541,54,246,0,463,1070,1651,1918,246,24,78,2,6,0,3,2106,25852,5322310,3630,5489,102433,4604,317,0,447,495,15618,86,546,1410,892,6845,87476,915,1231,7056,0,0,7,0,0,0
0,2,13,2,10,45,65,58,164,73,135,122,375,1797,2032,27,661,663,57,207,156,126,57,70,151,72,92,35,78,53,106,25,62,367,1217,1812,1732,191,24,1247,0,3,0,225,7641636,72659,35110,136,5275,4643,193,1371,0,94,285,526,665,27,9,251,0,2,0,0,8843,1113745,17055,329,1136,4554,58,242,0,468,1073,1685,1938,260,22,75,2,9,0,5,2087,25950,5322956,3636,5486,102300,4600,319,0,441,490,15584,92,542,1388,880,6932,87554,919,1237,7058,0,0,7,0,0,0
0,2,14,2,12,45,62,53,159,68,133,118,377,1812,2032,32,673,658,55,204,151,111,53,70,165,79,103,29,75,57,109,15,64,376,1213,1820,1711,180,23,1242,0,4,1,216,7643626,72782,35107,130,5297,4686,184,1365,0,106,301,524,691,31,7,254,0,2,0,1,8964,1113899,17145,316,1143,4508,44,243,0,459,1043,1683,1921,242,23,76,2,7,0,4,2127,26116,5319953,3618,5481,102442,4598,319,0,453,506,15582,81,537,1396,883,6902,87406,923,1246,7087,0,0,7,0,0,0
0,1,12,2,10,44,68,54,156,75,130,122,373,1823,2029,31,657,656,65,200,153,118,50,72,142,77,95,32,77,54,102,24,69,372,1238,1862,1726,194,24,1242,0,4,1,213,7642299,72877,35138,128,5295,4693,192,1363,0,100,302,540,680,32,8,255,0,4,0,0,8917,1114499,17067,318,1136,4517,52,238,0,469,1065,1685,1907,245,24,77,2,8,0,5,2090,25981,5319764,3608,5479,102613,4573,318,0,450,499,15589,84,540,1392,877,6907,87607,931,1218,7068,0,0,7,0,0,0
0,1,14,3,11,44,64,53,159,72,127,120,383,1795,2032,34,664,660,62,207,153,100,51,73,139,75,98,32,75,63,111,27,72,376,1212,1795,1724,185,23,1245,0,6,0,237,7644565,72689,35201,129,5289,4660,201,1364,0,100,306,533,677,33,9,258,0,2,0,0,8906,1115207,17112,324,1127,4525,54,243,0,459,1049,1672,1942,253,22,77,2,7,0,4,2102,25983,5321267,3622,5500,102412,4595,321,0,445,504,15664,89,549,1409,887,6826,87528,925,1235,7089,0,0,7,0,0,0
0,1,13,2,10,47,63,52,160,69,137,128,396,1786,2037,29,670,664,62,208,158,102,55,73,149,76,103,28,73,63,109,27,62,373,1201,1812,1727,179,18,1254,0,3,1,235,7641870,72669,34997,126,5314,4615,196,1361,0,100,304,542,656,31,7,250,0,0,0,0,8918,1113590,17205,315,1107,4535,53,247,0,459,1030,1697,1937,251,23,80,2,6,0,4,2068,26068,5320955,3604,5509,102298,4608,321,0,437,503,15625,95,548,1405,881,6857,87565,923,1227,7055,0,0,7,0,0,0
0,1,13,2,10,43,68,53,163,70,135,125,369,1797,2035,32,666,662,62,207,151,109,53,75,141,69,103,31,74,57,106,26,60,375,1211,1815,1680,183,23,1244,0,5,0,213,7643614,72757,35018,129,5340,4708,192,1367,0,108,292,533,661,31,10,245,0,1,0,1,8893,1113109,17183,320,1111,4552,56,241,0,462,1031,1668,1937,252,22,74,2,4,0,3,2073,26016,5320677,3610,5443,102544,4615,316,0,442,504,15583,89,538,1403,896,6856,87443,931,1226,7071,0,0,6,0,0,0
0,2,13,2,10,43,68,52,163,70,137,126,350,1803,2032,27,656,654,51,204,159,119,47,71,152,79,98,32,78,52,109,26,63,382,1226,1810,1734,179,21,1252,0,6,3,216,7642663,72868,35010,135,5292,4657,196,1370,0,95,295,549,665,32,7,257,0,2,0,1,8808,1114092,17149,316,1141,4532,52,238,0,463,1042,1654,1967,246,23,77,2,4,0,5,2096,25984,5321725,3617,5419,102246,4647,316,0,442,502,15609,89,537,1410,867,6888,87363,922,1242,7054,0,0,7,0,0,0
0,2,12,2,10,41,66,57,157,74,133,126,362,1781,2039,30,666,665,59,206,150,126,57,72,153,67,98,36,65,51,95,20,66,383,1210,1805,1732,190,20,1237,0,7,1,223,7644065,72662,34985,128,5299,4642,191,1371,0,100,288,546,675,36,6,249,0,2,0,1,8815,1113847,17195,306,1136,4506,56,242,0,470,1037,1656,1908,262,18,80,2,3,0,5,2064,25978,5319465,3608,5464,102487,4607,319,0,445,493,15544,95,543,1411,889,6889,87448,922,1243,7038,0,0,7,0,0,0
0,2,12,2,10,47,66,52,164,68,131,120,362,1820,2038,33,673,654,57,210,148,126,60,72,168,65,100,39,70,60,101,27,62,373,1189,1807,1722,189,25,1247,0,6,3,212,7642502,72664,35062,129,5284,4668,187,1369,0,99,292,557,682,34,9,248,0,0,0,0,8784,1115337,17182,310,1130,4502,53,242,0,464,1048,1696,1889,249,23,76,2,8,0,4,2081,26017,5320993,3570,5427,102340,4611,317,0,448,495,15623,83,546,1411,870,6836,87466,922,1216,7084,0,0,6,0,0,0
0,1,12,3,12,43,65,50,152,69,137,118,377,1808,2029,31,669,655,54,212,153,123,56,69,141,80,94,39,75,53,105,21,62,377,1188,1780,1693,195,23,1243,0,6,3,227,7646394,72714,34983,130,5320,4643,182,1378,0,99,301,552,694,31,10,249,0,4,0,1,8989,1114612,17039,315,1122,4528,54,242,0,460,1058,1703,1938,246,21,77,2,7,0,4,2096,26032,5319369,3620,5494,102557,4646,320,0,444,500,15599,91,557,1394,882,6867,87429,925,1249,7053,0,0,7,0,0,0
0,2,12,2,13,45,62,51,165,79,131,121,357,1803,2036,32,674,660,62,203,144,122,55,70,159,80,95,30,64,64,118,28,69,369,1189,1802,1731,194,19,1243,0,1,0,231,7643705,72816,34952,132,5304,4644,193,1364,0,103,298,524,698,34,8,255,0,6,0,1,8857,1114379,17136,330,1135,4511,54,248,0,454,1058,1664,1934,250,20,80,2,5,0,4,2091,25973,5321207,3588,5515,102498,4623,320,0,446,501,15566,85,538,1402,898,6885,87451,927,1258,7034,0,0,6,0,0,0
0,1,14,3,11,41,65,55,158,68,135,125,390,1814,2041,31,676,655,53,209,150,120,48,73,155,74,96,36,69,60,109,29,70,382,1212,1801,1728,185,21,1231,0,3,2,223,7642558,72576,35082,133,5323,4673,188,1376,0,102,289,551,693,33,6,251,0,4,0,1,8844,1114122,17098,327,1107,4484,54,246,0,454,1058,1679,1960,240,25,75,2,7,0,5,2080,25910,5320237,3611,5478,102429,4597,318,0,449,507,15612,85,534,1407,868,6884,87327,902,1237,7047,0,0,7,0,0,0
0,2,12,2,11,43,64,53,168,72,137,121,370,1796,2041,33,668,655,51,204,150,123,59,69,153,67,94,36,70,59,99,27,62,380,1198,1811,1705,181,22,1242,0,4,1,222,7644052,72839,34982,132,5271,4649,186,1376,0,102,299,528,684,39,7,249,0,6,0,0,8984,1114511,17216,318,1123,4496,55,244,0,464,1043,1689,1908,249,24,77,2,9,0,4,2083,25904,5321452,3577,5522,102642,4632,321,0,450,508,15585,88,535,1401,895,6950,87364,939,1249,7043,0,0,7,0,0,0
0,2,13,2,11,49,65,58,157,80,129,129,376,1813,2036,32,668,653,58,209,154,122,55,68,156,73,96,37,73,58,110,25,60,370,1211,1841,1729,196,23,1234,0,5,0,218,7645153,72512,35005,133,5331,4653,193,1362,0,103,297,534,698,35,8,260,0,3,1,1,8967,1114191,17132,313,1126,4530,56,242,0,458,1024,1683,1920,248,24,76,2,5,0,5,2081,26064,5322131,3609,5494,102290,4612,319,0,442,497,15702,94,545,1424,900,6876,87473,921,1226,7057,0,0,6,0,0,0
0,2,14,2,12,45,66,54,169,74,132,125,369,1803,2032,27,668,662,56,206,155,118,57,77,151,76,99,30,71,60,107,23,65,379,1202,1819,1663,176,17,1234,0,5,2,220,7645168,72545,34979,131,5291,4640,189,1363,0,97,311,529,666,34,7,255,0,4,0,1,8887,1113870,17100,331,1119,4526,50,240,0,456,1041,1696,1945,247,21,76,2,7,0,3,2079,25995,5322168,3615,5482,102339,4590,320,0,434,505,15590,80,546,1407,889,6887,87431,922,1211,7088,0,0,7,0,0,0
